vehicles,Avg_Traffic_Duration,date,events,weather,temperature,hour,,
75,0.88,02-07-2023,Weekend,Cloudy,27.8,18,,
62,1.035,02-07-2023,Weekend,Foggy,17.3,7,,
350,4.185,02-07-2023,Weekend,Sunny,32.5,6,,
203,2.675,02-07-2023,Weekend,Cloudy,20.4,5,,
366,0.35,02-07-2023,Weekend,Cloudy,25.9,3,,
79,3.335,02-07-2023,Weekend,Foggy,17.9,18,,
341,2.485,02-07-2023,Weekend,Stormy,18.6,19,,
241,3.455,02-07-2023,Weekend,Stormy,18.3,12,,
122,4.65,02-07-2023,Weekend,Cloudy,21.9,23,,
288,2.71,02-07-2023,Weekend,Cloudy,23.9,7,,
118,2.56,02-07-2023,Weekend,Cloudy,27.2,22,,
55,1.51,02-07-2023,Weekend,Cloudy,24.2,1,,
482,2.06,02-07-2023,Weekend,Stormy,22.6,18,,
342,1.98,02-07-2023,Weekend,Rainy,19.1,11,,
55,4.985,03-07-2023,None,Cloudy,22.3,7,,
366,3.865,03-07-2023,None,Stormy,16.5,7,,
64,2.99,03-07-2023,None,Stormy,16.5,12,,
70,4.64,03-07-2023,None,Sunny,28.9,16,,
187,3.36,03-07-2023,None,Cloudy,22.1,1,,
346,1.9,03-07-2023,None,Stormy,19.2,17,,
491,3.4,03-07-2023,None,Foggy,16.4,21,,
173,4.825,03-07-2023,None,Cloudy,21.7,4,,
369,4.085,03-07-2023,None,Rainy,26.9,12,,
363,3.135,03-07-2023,None,Cloudy,28.2,19,,
160,0.94,03-07-2023,None,Rainy,26,0,,
146,3.88,04-07-2023,None,Rainy,27.7,15,,
301,0.955,04-07-2023,None,Cloudy,26.1,18,,
361,1.95,04-07-2023,None,Stormy,20.1,17,,
271,3.615,04-07-2023,None,Cloudy,22.2,16,,
251,2.09,04-07-2023,None,Foggy,14.1,20,,
244,4.2,04-07-2023,None,Sunny,35,2,,
301,1.085,04-07-2023,None,Cloudy,29.5,1,,
472,0.175,04-07-2023,None,Foggy,10.6,8,,
167,1.415,04-07-2023,None,Sunny,39.6,23,,
399,4.01,05-07-2023,None,Stormy,17.4,14,,
299,1.315,05-07-2023,None,Stormy,22.1,23,,
412,2.495,05-07-2023,None,Rainy,22.4,2,,
77,0.825,05-07-2023,None,Foggy,13.5,19,,
259,1.145,05-07-2023,None,Cloudy,21.1,17,,
206,4.21,05-07-2023,None,Sunny,32.2,15,,
61,3.12,05-07-2023,None,Sunny,35.6,10,,
490,1.235,05-07-2023,None,Rainy,23.9,10,,
74,3.49,05-07-2023,None,Stormy,21.8,5,,
199,0.585,05-07-2023,None,Rainy,18.4,17,,
404,1.085,05-07-2023,None,Sunny,28.8,14,,
67,4.23,05-07-2023,None,Foggy,12.9,8,,
274,3.36,05-07-2023,None,Sunny,31.3,13,,
173,2.15,05-07-2023,None,Cloudy,27.1,6,,
246,0.925,05-07-2023,None,Cloudy,24.8,9,,
116,0.675,05-07-2023,None,Rainy,21.8,9,,
261,0.475,05-07-2023,None,Foggy,19.4,19,,
170,2.005,06-07-2023,None,Sunny,26.9,10,,
333,4.105,06-07-2023,None,Rainy,18.4,1,,
458,2.855,06-07-2023,None,Foggy,14.7,14,,
273,3.47,06-07-2023,None,Cloudy,28.4,1,,
342,3.755,06-07-2023,None,Stormy,22,2,,
414,2.935,06-07-2023,None,Stormy,20.1,17,,
181,4.705,06-07-2023,None,Sunny,39.2,9,,
228,1.46,06-07-2023,None,Sunny,29.5,7,,
287,0.95,06-07-2023,None,Rainy,28,10,,
378,1.935,06-07-2023,None,Rainy,22.2,19,,
172,2.88,06-07-2023,None,Stormy,17,20,,
152,1.58,06-07-2023,None,Cloudy,21.8,20,,
407,2.88,07-07-2023,None,Stormy,19.8,5,,
405,4.485,07-07-2023,None,Stormy,19.5,15,,
381,4.9,07-07-2023,None,Rainy,25.8,9,,
204,2.05,07-07-2023,None,Cloudy,24.3,23,,
140,3.2,07-07-2023,None,Stormy,22.6,3,,
78,2.385,07-07-2023,None,Foggy,10.6,8,,
187,4.04,07-07-2023,None,Sunny,26.5,18,,
256,2.64,07-07-2023,None,Sunny,27.1,5,,
234,2.395,07-07-2023,None,Rainy,18.2,11,,
398,4.505,07-07-2023,None,Foggy,14.9,21,,
208,0.99,08-07-2023,Weekend,Cloudy,20.4,17,,
148,3.25,08-07-2023,Weekend,Foggy,18.1,16,,
190,4.495,08-07-2023,Weekend,Cloudy,23,21,,
81,4.895,08-07-2023,Weekend,Rainy,27.6,13,,
315,2.55,08-07-2023,Weekend,Rainy,18.5,9,,
388,2.86,08-07-2023,Weekend,Stormy,20.3,15,,
390,1.685,08-07-2023,Weekend,Foggy,14.5,0,,
404,2.065,08-07-2023,Weekend,Cloudy,20.3,6,,
57,3.1,08-07-2023,Weekend,Stormy,17.8,9,,
264,0.3,08-07-2023,Weekend,Foggy,15.3,21,,
197,1.915,08-07-2023,Weekend,Stormy,19,4,,
406,1.225,08-07-2023,Weekend,Stormy,18.6,14,,
315,1.89,09-07-2023,Weekend,Stormy,20,15,,
463,4.405,09-07-2023,Weekend,Stormy,16,10,,
446,2.865,09-07-2023,Weekend,Rainy,26.5,12,,
445,1.395,09-07-2023,Weekend,Foggy,12.9,10,,
444,3.735,09-07-2023,Weekend,Stormy,19.2,0,,
77,0.465,10-07-2023,None,Foggy,14.4,9,,
437,4.63,10-07-2023,None,Stormy,17.7,7,,
303,3.42,10-07-2023,None,Rainy,18.7,3,,
490,4.195,10-07-2023,None,Foggy,12.4,8,,
406,0.94,10-07-2023,None,Stormy,16.7,9,,
166,3.23,10-07-2023,None,Foggy,12.5,19,,
109,4.305,10-07-2023,None,Rainy,23.4,20,,
467,3.21,10-07-2023,None,Sunny,34.1,20,,
284,4.615,10-07-2023,None,Rainy,19,22,,
182,4.1,10-07-2023,None,Cloudy,27.3,0,,
403,3.035,10-07-2023,None,Cloudy,21,8,,
390,3.825,10-07-2023,None,Rainy,27.9,1,,
445,3.845,10-07-2023,None,Sunny,32,15,,
63,4.355,10-07-2023,None,Foggy,17.2,12,,
144,3.86,11-07-2023,None,Rainy,26.3,23,,
459,4.575,11-07-2023,None,Foggy,18.9,13,,
406,1.82,11-07-2023,None,Sunny,35.8,16,,
86,2.2,11-07-2023,None,Cloudy,26.4,21,,
73,0.925,11-07-2023,None,Cloudy,26.7,9,,
300,1.1,11-07-2023,None,Foggy,10.2,14,,
151,4.475,11-07-2023,None,Foggy,15.4,1,,
458,1.02,11-07-2023,None,Sunny,37.5,15,,
147,3.52,11-07-2023,None,Cloudy,23.4,22,,
206,2.165,12-07-2023,None,Foggy,15.4,19,,
153,4.085,12-07-2023,None,Cloudy,23.3,10,,
290,0.09,12-07-2023,None,Foggy,17.3,5,,
159,3.19,12-07-2023,None,Cloudy,23.7,13,,
480,0.18,12-07-2023,None,Foggy,17.2,19,,
124,1.695,12-07-2023,None,Stormy,19.7,7,,
448,3.62,12-07-2023,None,Rainy,28,11,,
394,1.875,12-07-2023,None,Cloudy,26.7,1,,
153,4.97,12-07-2023,None,Foggy,17.4,1,,
184,4.71,12-07-2023,None,Stormy,16.4,21,,
444,0.65,12-07-2023,None,Cloudy,20.5,8,,
129,4.105,12-07-2023,None,Stormy,21,11,,
88,1.66,12-07-2023,None,Cloudy,29.7,4,,
102,4.105,12-07-2023,None,Stormy,23.2,4,,
187,2.145,12-07-2023,None,Stormy,18,8,,
65,2.345,13-07-2023,None,Sunny,34.8,12,,
134,3.37,13-07-2023,None,Rainy,22.4,22,,
425,1.81,13-07-2023,None,Rainy,18.4,15,,
428,3.085,13-07-2023,None,Foggy,12.7,19,,
370,4.495,13-07-2023,None,Stormy,19.2,1,,
369,1.935,13-07-2023,None,Cloudy,26,17,,
113,4.38,13-07-2023,None,Rainy,27.8,22,,
162,3.365,13-07-2023,None,Rainy,26.9,2,,
416,4.68,13-07-2023,None,Rainy,18.6,16,,
292,1.88,13-07-2023,None,Sunny,38.2,6,,
198,1.97,13-07-2023,None,Cloudy,20,11,,
225,0.015,13-07-2023,None,Rainy,20.8,20,,
358,3.785,13-07-2023,None,Cloudy,25.6,19,,
425,4.14,13-07-2023,None,Cloudy,28.8,5,,
62,3.17,13-07-2023,None,Stormy,19.4,7,,
426,4.21,13-07-2023,None,Cloudy,21.9,18,,
89,4.055,13-07-2023,None,Rainy,19.6,19,,
120,3.85,13-07-2023,None,Cloudy,28.7,3,,
270,2.73,14-07-2023,Festival,Stormy,18,15,,
234,3.415,14-07-2023,Festival,Sunny,35,6,,
327,2.7,14-07-2023,Festival,Foggy,14.8,19,,
68,0.135,14-07-2023,Festival,Stormy,18.6,13,,
206,0.86,14-07-2023,Festival,Rainy,18.6,15,,
465,3.835,14-07-2023,Festival,Foggy,15.1,20,,
125,4.42,14-07-2023,Festival,Sunny,26.1,18,,
219,3.28,14-07-2023,Festival,Foggy,19.1,9,,
101,2.91,14-07-2023,Festival,Cloudy,22,6,,
339,3.88,15-07-2023,Weekend,Stormy,20.2,10,,
385,2.22,15-07-2023,Weekend,Cloudy,29.7,12,,
165,2.965,15-07-2023,Weekend,Foggy,12.9,21,,
94,3.775,15-07-2023,Weekend,Rainy,24.7,3,,
285,1.235,15-07-2023,Weekend,Foggy,19.7,14,,
280,3.86,15-07-2023,Weekend,Sunny,31.9,21,,
137,2.175,15-07-2023,Weekend,Foggy,14.9,2,,
263,0.865,15-07-2023,Weekend,Stormy,20.3,19,,
228,1.37,15-07-2023,Weekend,Foggy,20,8,,
114,1.21,15-07-2023,Weekend,Rainy,20,8,,
404,0.565,15-07-2023,Weekend,Rainy,27.7,14,,
312,0.55,15-07-2023,Weekend,Rainy,20.6,23,,
154,4.89,15-07-2023,Weekend,Sunny,37.6,20,,
308,3.51,15-07-2023,Weekend,Cloudy,27.4,11,,
295,0.79,16-07-2023,Weekend,Stormy,19.6,2,,
290,3.245,16-07-2023,Weekend,Foggy,18,20,,
260,3.435,16-07-2023,Weekend,Foggy,11.4,12,,
381,3.655,16-07-2023,Weekend,Foggy,19.4,17,,
284,4.795,16-07-2023,Weekend,Foggy,15.9,23,,
237,4.665,16-07-2023,Weekend,Stormy,16.8,15,,
462,3.95,16-07-2023,Weekend,Sunny,39,13,,
149,1.75,16-07-2023,Weekend,Foggy,10.3,0,,
476,0.205,16-07-2023,Weekend,Cloudy,26.1,3,,
87,1.125,16-07-2023,Weekend,Cloudy,22.9,14,,
97,3.465,16-07-2023,Weekend,Sunny,38.3,18,,
217,2.86,16-07-2023,Weekend,Foggy,13,7,,
173,4.17,16-07-2023,Weekend,Stormy,16.1,9,,
448,3.305,16-07-2023,Weekend,Stormy,19.8,8,,
290,2.25,16-07-2023,Weekend,Foggy,15.2,3,,
183,0.275,16-07-2023,Weekend,Stormy,19.7,1,,
472,0.845,16-07-2023,Weekend,Cloudy,26.6,20,,
262,3.41,17-07-2023,None,Sunny,38.9,12,,
200,0.565,17-07-2023,None,Cloudy,24.2,1,,
76,3.1,17-07-2023,None,Cloudy,26.9,20,,
193,2.19,17-07-2023,None,Sunny,25.6,11,,
308,1.99,17-07-2023,None,Sunny,32.2,16,,
115,2.52,17-07-2023,None,Stormy,20.5,22,,
115,0.135,17-07-2023,None,Cloudy,23.2,20,,
315,0.165,17-07-2023,None,Sunny,30.8,6,,
214,0.04,17-07-2023,None,Rainy,27.7,22,,
82,2.74,17-07-2023,None,Cloudy,30,3,,
277,4.815,17-07-2023,None,Stormy,16,19,,
374,2.635,17-07-2023,None,Sunny,32.7,23,,
80,3.53,17-07-2023,None,Foggy,18.3,2,,
137,4.39,17-07-2023,None,Cloudy,24.5,6,,
298,0.25,17-07-2023,None,Cloudy,25,19,,
66,4.9,17-07-2023,None,Rainy,26.6,2,,
142,3.345,17-07-2023,None,Foggy,16,4,,
232,2.56,18-07-2023,None,Foggy,16.8,6,,
199,1.105,18-07-2023,None,Foggy,10.8,12,,
365,0.265,18-07-2023,None,Stormy,18.1,15,,
114,2.92,18-07-2023,None,Stormy,21.7,1,,
107,0.145,18-07-2023,None,Cloudy,25.4,11,,
495,2.11,18-07-2023,None,Rainy,23.1,12,,
220,4.935,18-07-2023,None,Cloudy,28.9,21,,
236,4.785,18-07-2023,None,Foggy,13.3,5,,
402,3.445,18-07-2023,None,Rainy,25,8,,
434,0.3,18-07-2023,None,Stormy,21.7,6,,
260,3.45,18-07-2023,None,Cloudy,29.1,0,,
139,2.035,19-07-2023,None,Foggy,10.9,14,,
473,4.755,19-07-2023,None,Stormy,22.2,14,,
413,0.28,19-07-2023,None,Stormy,21.7,13,,
468,4.22,19-07-2023,None,Rainy,23.6,2,,
70,0.02,19-07-2023,None,Sunny,29.9,7,,
499,4.22,19-07-2023,None,Rainy,19.8,11,,
126,0.255,19-07-2023,None,Stormy,16.4,18,,
171,1.26,19-07-2023,None,Cloudy,20.3,1,,
206,2.485,19-07-2023,None,Stormy,22.1,13,,
149,3.995,19-07-2023,None,Stormy,18.8,12,,
153,3.195,19-07-2023,None,Foggy,13.6,17,,
438,1.77,19-07-2023,None,Stormy,22.6,6,,
219,1.73,19-07-2023,None,Sunny,29.2,17,,
323,1.61,19-07-2023,None,Foggy,19.5,14,,
213,2.095,19-07-2023,None,Stormy,17.7,20,,
350,1.185,20-07-2023,None,Foggy,15.1,4,,
378,4.815,20-07-2023,None,Stormy,22,3,,
262,0.305,20-07-2023,None,Cloudy,22.4,3,,
201,2.215,20-07-2023,None,Sunny,27.4,9,,
346,4.915,20-07-2023,None,Cloudy,26.5,5,,
198,0.855,20-07-2023,None,Foggy,10.1,5,,
55,4.615,20-07-2023,None,Foggy,16.8,22,,
467,1.89,20-07-2023,None,Stormy,23.9,16,,
239,3.495,20-07-2023,None,Cloudy,24.8,14,,
377,3.58,20-07-2023,None,Foggy,13.9,14,,
293,2.795,20-07-2023,None,Rainy,21.1,21,,
351,0.175,21-07-2023,None,Foggy,13,12,,
241,4.46,21-07-2023,None,Cloudy,29.1,23,,
381,4.815,21-07-2023,None,Cloudy,20.2,4,,
322,3.275,21-07-2023,None,Sunny,25.3,7,,
275,4.295,21-07-2023,None,Stormy,19.5,17,,
73,3.375,21-07-2023,None,Cloudy,27.3,0,,
59,3.08,21-07-2023,None,Rainy,22.1,13,,
465,3.415,21-07-2023,None,Sunny,28.2,5,,
424,1.42,21-07-2023,None,Foggy,10.6,19,,
427,2.945,21-07-2023,None,Cloudy,28.6,0,,
323,2.445,21-07-2023,None,Rainy,21.7,5,,
377,3.785,21-07-2023,None,Stormy,18.9,12,,
316,3.385,21-07-2023,None,Rainy,24.6,9,,
129,1.915,21-07-2023,None,Cloudy,22.6,23,,
292,2.055,21-07-2023,None,Cloudy,27.6,14,,
197,4.855,21-07-2023,None,Cloudy,26.4,0,,
222,4.125,21-07-2023,None,Stormy,23.6,14,,
385,2.275,21-07-2023,None,Cloudy,25.3,1,,
280,2.93,21-07-2023,None,Cloudy,26.3,19,,
85,1.085,21-07-2023,None,Stormy,16.3,16,,
275,1.985,21-07-2023,None,Stormy,17.3,1,,
319,3.535,21-07-2023,None,Stormy,18,22,,
297,2.47,22-07-2023,Weekend,Sunny,30,16,,
247,1.19,22-07-2023,Weekend,Sunny,29.8,3,,
203,3.51,22-07-2023,Weekend,Sunny,32.7,11,,
154,0.305,22-07-2023,Weekend,Cloudy,28.1,5,,
266,4.6,22-07-2023,Weekend,Stormy,17.9,0,,
78,3.205,22-07-2023,Weekend,Cloudy,26.6,0,,
59,4.57,22-07-2023,Weekend,Rainy,24.4,22,,
239,0.945,22-07-2023,Weekend,Cloudy,28.1,6,,
132,0.53,22-07-2023,Weekend,Cloudy,28.1,16,,
429,3.19,22-07-2023,Weekend,Foggy,17.5,11,,
379,1.425,22-07-2023,Weekend,Foggy,12.8,0,,
275,4.02,23-07-2023,Weekend,Cloudy,21.6,19,,
299,4.27,23-07-2023,Weekend,Foggy,18,2,,
349,3.42,23-07-2023,Weekend,Rainy,21.1,19,,
170,1.03,23-07-2023,Weekend,Sunny,39.4,0,,
185,0.105,23-07-2023,Weekend,Foggy,20,7,,
379,3.11,23-07-2023,Weekend,Stormy,22.1,10,,
158,4.36,23-07-2023,Weekend,Sunny,35.1,6,,
100,2.73,23-07-2023,Weekend,Cloudy,21.6,12,,
448,2.785,23-07-2023,Weekend,Foggy,17.1,22,,
215,0.065,23-07-2023,Weekend,Cloudy,29,8,,
94,2.62,23-07-2023,Weekend,Stormy,19.3,17,,
335,3.6,23-07-2023,Weekend,Foggy,17.4,8,,
474,2.515,23-07-2023,Weekend,Stormy,19,9,,
210,3.36,23-07-2023,Weekend,Rainy,27.7,9,,
237,0.415,23-07-2023,Weekend,Stormy,22.1,14,,
282,3.125,24-07-2023,None,Cloudy,27.3,13,,
133,4.29,24-07-2023,None,Stormy,21.6,23,,
134,3.655,24-07-2023,None,Stormy,22.7,14,,
437,1.4,24-07-2023,None,Rainy,24.1,21,,
258,2.615,24-07-2023,None,Sunny,33.9,23,,
306,2.585,24-07-2023,None,Foggy,14.4,21,,
76,1.67,24-07-2023,None,Rainy,20.9,3,,
182,2.46,24-07-2023,None,Sunny,36.1,10,,
162,2.785,24-07-2023,None,Foggy,12.1,20,,
249,3.92,24-07-2023,None,Sunny,30.2,12,,
422,3.635,24-07-2023,None,Sunny,39.4,17,,
392,2.455,24-07-2023,None,Stormy,21.2,22,,
251,4.275,24-07-2023,None,Sunny,33.5,2,,
330,2.6,25-07-2023,None,Stormy,20.2,14,,
443,0.495,25-07-2023,None,Stormy,18.5,3,,
475,3.97,25-07-2023,None,Cloudy,22,7,,
377,4.365,25-07-2023,None,Rainy,27,5,,
386,1.835,25-07-2023,None,Rainy,22.6,11,,
377,3.83,25-07-2023,None,Foggy,11,8,,
100,0.555,25-07-2023,None,Cloudy,28.8,23,,
301,1.315,25-07-2023,None,Sunny,34.5,10,,
224,2.435,25-07-2023,None,Sunny,35.3,18,,
103,2.14,25-07-2023,None,Rainy,26.4,23,,
341,2.7,25-07-2023,None,Foggy,19.9,7,,
234,2.555,25-07-2023,None,Sunny,32.5,4,,
345,3.03,25-07-2023,None,Foggy,18.1,5,,
435,4.735,25-07-2023,None,Stormy,21.2,18,,
171,4.335,25-07-2023,None,Rainy,22.9,2,,
116,3.83,25-07-2023,None,Cloudy,23,9,,
269,3.505,25-07-2023,None,Cloudy,23.6,7,,
434,3.405,26-07-2023,Festival,Sunny,39.1,7,,
148,4.64,26-07-2023,Festival,Cloudy,25.9,20,,
94,3.12,26-07-2023,Festival,Sunny,38.6,3,,
111,3.925,26-07-2023,Festival,Rainy,20.4,20,,
355,4.145,26-07-2023,Festival,Foggy,16.8,10,,
431,4.855,26-07-2023,Festival,Rainy,18.3,0,,
484,3.76,26-07-2023,Festival,Cloudy,27.2,9,,
340,0.165,26-07-2023,Festival,Stormy,23.1,1,,
475,0.4,26-07-2023,Festival,Cloudy,24.8,17,,
272,1.37,26-07-2023,Festival,Sunny,30.5,14,,
185,1.525,26-07-2023,Festival,Sunny,26.7,19,,
440,2.64,26-07-2023,Festival,Sunny,29.1,20,,
248,0.395,26-07-2023,Festival,Cloudy,24.8,5,,
237,4.715,27-07-2023,None,Foggy,19.1,12,,
342,4.825,27-07-2023,None,Stormy,21.7,21,,
318,1.42,27-07-2023,None,Stormy,19.8,22,,
109,1.66,27-07-2023,None,Cloudy,23,2,,
265,2.685,27-07-2023,None,Foggy,11,6,,
465,1.56,27-07-2023,None,Rainy,23.6,14,,
70,2.215,27-07-2023,None,Foggy,12.7,10,,
166,2.68,27-07-2023,None,Foggy,12.4,5,,
380,0.37,27-07-2023,None,Foggy,13.7,11,,
478,4.515,27-07-2023,None,Sunny,36.6,6,,
360,4.11,27-07-2023,None,Foggy,17.5,14,,
306,1.76,28-07-2023,None,Rainy,22.5,5,,
99,0.885,28-07-2023,None,Sunny,32.4,0,,
244,2.17,28-07-2023,None,Stormy,21.3,18,,
348,3.595,28-07-2023,None,Stormy,22.8,20,,
376,0.93,28-07-2023,None,Sunny,38.5,16,,
116,0.705,28-07-2023,None,Sunny,25,21,,
69,3.73,28-07-2023,None,Rainy,18.9,22,,
495,3.105,28-07-2023,None,Stormy,19.8,14,,
256,4.38,28-07-2023,None,Stormy,22.1,1,,
451,3.925,28-07-2023,None,Rainy,20.5,21,,
222,2.81,28-07-2023,None,Cloudy,24,19,,
445,4.065,28-07-2023,None,Foggy,19,4,,
443,2.17,28-07-2023,None,Foggy,14,22,,
208,3.175,28-07-2023,None,Cloudy,28.3,5,,
216,4.615,28-07-2023,None,Cloudy,20.9,16,,
370,4.195,28-07-2023,None,Cloudy,29.3,17,,
473,0.2,28-07-2023,None,Foggy,10.2,23,,
144,2.53,28-07-2023,None,Sunny,33,13,,
392,2.83,28-07-2023,None,Sunny,25.9,5,,
444,3.975,28-07-2023,None,Foggy,13.4,22,,
67,2.225,29-07-2023,Weekend,Sunny,28,7,,
410,3.84,29-07-2023,Weekend,Foggy,12.5,0,,
428,3.89,29-07-2023,Weekend,Rainy,23.6,5,,
79,2.765,29-07-2023,Weekend,Foggy,18.9,4,,
420,0.14,29-07-2023,Weekend,Sunny,36.2,4,,
285,3.355,29-07-2023,Weekend,Cloudy,27.4,7,,
142,3.915,29-07-2023,Weekend,Cloudy,22.4,8,,
393,4.81,29-07-2023,Weekend,Rainy,26.7,14,,
317,1.315,29-07-2023,Weekend,Sunny,40,14,,
348,4.87,29-07-2023,Weekend,Sunny,38.3,16,,
314,4.665,29-07-2023,Weekend,Cloudy,26.5,3,,
426,1.105,29-07-2023,Weekend,Cloudy,25.5,8,,
135,0.885,29-07-2023,Weekend,Stormy,23.9,2,,
153,0.455,29-07-2023,Weekend,Stormy,20,18,,
469,2.055,29-07-2023,Weekend,Cloudy,21,7,,
178,3.72,29-07-2023,Weekend,Sunny,37.4,22,,
143,3.43,29-07-2023,Weekend,Rainy,22.2,7,,
144,3.85,29-07-2023,Weekend,Foggy,14.8,15,,
122,2.53,29-07-2023,Weekend,Rainy,27.7,10,,
83,0.66,29-07-2023,Weekend,Cloudy,20.8,18,,
57,4.35,30-07-2023,Weekend,Cloudy,26.7,12,,
188,2.23,30-07-2023,Weekend,Stormy,21.3,20,,
190,2.055,30-07-2023,Weekend,Foggy,19.3,20,,
178,2.65,30-07-2023,Weekend,Foggy,15.6,23,,
448,0.96,30-07-2023,Weekend,Foggy,15.4,8,,
175,3.195,30-07-2023,Weekend,Sunny,30.4,23,,
288,2.03,30-07-2023,Weekend,Sunny,30,3,,
316,1.84,30-07-2023,Weekend,Rainy,21.8,13,,
188,2.625,30-07-2023,Weekend,Cloudy,21.2,5,,
240,2.37,30-07-2023,Weekend,Rainy,21.2,2,,
456,2.565,30-07-2023,Weekend,Foggy,13.5,21,,
364,4.815,31-07-2023,None,Stormy,20.9,20,,
209,0.705,31-07-2023,None,Stormy,21.1,8,,
489,3.4,31-07-2023,None,Cloudy,22,22,,
418,4.735,31-07-2023,None,Cloudy,26.9,15,,
66,0.235,31-07-2023,None,Foggy,15,8,,
272,4.17,31-07-2023,None,Sunny,31.1,16,,
433,4.595,31-07-2023,None,Foggy,18.6,3,,
270,4.655,31-07-2023,None,Foggy,18,17,,
248,1.445,31-07-2023,None,Cloudy,23.1,23,,
208,2.39,31-07-2023,None,Stormy,16.8,9,,
390,3.865,31-07-2023,None,Sunny,26.6,17,,
338,2.89,31-07-2023,None,Stormy,22.1,8,,
342,1.26,31-07-2023,None,Cloudy,22.2,10,,
424,0.355,31-07-2023,None,Stormy,21.7,9,,
115,0.485,01-08-2023,Festival,Foggy,12.6,3,,
468,2.87,01-08-2023,Festival,Sunny,27.1,2,,
89,0.555,01-08-2023,Festival,Cloudy,20.2,2,,
249,2.985,01-08-2023,Festival,Rainy,26.4,23,,
134,4.765,01-08-2023,Festival,Cloudy,29.8,22,,
352,1.58,01-08-2023,Festival,Foggy,16.4,1,,
196,2.805,01-08-2023,Festival,Foggy,16.3,11,,
316,2.905,01-08-2023,Festival,Cloudy,25.7,2,,
362,1.92,01-08-2023,Festival,Stormy,20.2,17,,
90,3.72,01-08-2023,Festival,Stormy,19.1,9,,
408,3.79,01-08-2023,Festival,Stormy,16.6,5,,
105,4.47,01-08-2023,Festival,Foggy,18,19,,
285,2.465,01-08-2023,Festival,Stormy,18.9,13,,
476,2.085,01-08-2023,Festival,Rainy,25.4,15,,
51,0.66,01-08-2023,Festival,Rainy,20.3,12,,
353,0.1,01-08-2023,Festival,Rainy,21.8,10,,
212,0.13,01-08-2023,Festival,Rainy,21.8,18,,
199,3.595,01-08-2023,Festival,Stormy,18.8,5,,
58,3.67,02-08-2023,None,Rainy,27.6,18,,
116,4.94,02-08-2023,None,Stormy,18.5,21,,
247,1.87,02-08-2023,None,Foggy,11.8,5,,
494,4.325,02-08-2023,None,Foggy,14.9,18,,
242,3.455,02-08-2023,None,Sunny,34.7,9,,
225,1.155,02-08-2023,None,Cloudy,23.2,14,,
420,4.21,02-08-2023,None,Rainy,25.7,5,,
317,2.935,02-08-2023,None,Cloudy,20.1,13,,
398,3.205,02-08-2023,None,Cloudy,24.6,10,,
473,2.795,02-08-2023,None,Rainy,20.3,21,,
426,4.765,02-08-2023,None,Foggy,12.9,1,,
164,4.25,02-08-2023,None,Rainy,22.2,1,,
278,4.1,02-08-2023,None,Foggy,14.7,18,,
408,3.615,02-08-2023,None,Stormy,19.2,19,,
96,4.52,02-08-2023,None,Stormy,18.8,11,,
328,3.425,02-08-2023,None,Rainy,24.6,3,,
85,1.17,02-08-2023,None,Sunny,34.2,16,,
429,4.17,02-08-2023,None,Rainy,27.6,16,,
351,3.395,03-08-2023,None,Rainy,25,2,,
239,1.345,03-08-2023,None,Cloudy,22.8,22,,
280,1.58,03-08-2023,None,Rainy,23.1,17,,
147,4.94,03-08-2023,None,Sunny,25.2,12,,
313,2.28,03-08-2023,None,Stormy,21.1,4,,
231,3.345,03-08-2023,None,Foggy,10.4,11,,
199,3.9,03-08-2023,None,Foggy,14.9,22,,
462,0.925,03-08-2023,None,Rainy,22.5,1,,
166,4.845,03-08-2023,None,Rainy,25,23,,
240,4.87,03-08-2023,None,Cloudy,26.4,0,,
249,4.78,03-08-2023,None,Foggy,19.1,18,,
159,0.97,03-08-2023,None,Sunny,34.7,8,,
163,3.215,04-08-2023,None,Stormy,17.3,2,,
99,0.365,04-08-2023,None,Cloudy,29.2,0,,
482,3.855,04-08-2023,None,Stormy,22.1,9,,
409,1.72,04-08-2023,None,Sunny,26,17,,
389,4.875,04-08-2023,None,Cloudy,24.1,17,,
236,4.695,04-08-2023,None,Foggy,10.4,8,,
489,0.27,04-08-2023,None,Rainy,23.4,19,,
170,0.86,04-08-2023,None,Rainy,21.3,3,,
346,0.275,04-08-2023,None,Foggy,19.3,1,,
243,1.89,05-08-2023,Weekend,Rainy,26.1,14,,
72,1.12,05-08-2023,Weekend,Cloudy,28.6,20,,
160,4.575,05-08-2023,Weekend,Foggy,10.8,10,,
392,0.155,05-08-2023,Weekend,Cloudy,24.3,9,,
99,1.42,05-08-2023,Weekend,Cloudy,25.5,23,,
395,2.1,05-08-2023,Weekend,Cloudy,24.2,6,,
152,3.4,05-08-2023,Weekend,Rainy,20.8,11,,
219,3.615,05-08-2023,Weekend,Rainy,18.9,22,,
114,1.905,05-08-2023,Weekend,Sunny,36.6,20,,
128,2.18,05-08-2023,Weekend,Stormy,23.9,14,,
394,3.225,05-08-2023,Weekend,Stormy,21.1,21,,
269,2.515,05-08-2023,Weekend,Sunny,39.4,14,,
177,0.435,05-08-2023,Weekend,Stormy,23.9,10,,
84,4.94,05-08-2023,Weekend,Cloudy,21.6,15,,
473,4.125,05-08-2023,Weekend,Sunny,32.4,5,,
93,4.15,05-08-2023,Weekend,Rainy,18.1,0,,
404,1.18,05-08-2023,Weekend,Stormy,22.6,18,,
